Station Positions: 
0,35.775,6.425
1,6.450,6.350
2,22.400,7.325
3,16.725,5.175
4,16.475,4.175
5,9.950,3.425
6,4.625,3.400
7,6.675,10.350
8,33.100,6.350
9,39.925,6.775
10,11.550,6.300
11,11.575,8.975
12,11.850,3.500
13,15.150,2.150
14,15.425,6.325
15,15.425,8.250
16,6.925,8.600
17,26.150,6.300
18,25.350,6.375
19,19.675,6.350
20,3.850,1.325
21,29.050,6.300
22,15.600,1.525


 score_average_len: 
 ,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22
 ,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22
0 ,1.000 ,0.345 ,0.518 ,0.178 ,0.001 ,0.000 ,0.000 ,0.024 ,0.879 ,0.845 ,0.343 ,0.030 ,0.000 ,0.000 ,0.356 ,0.032 ,0.040 ,0.780 ,0.757 ,0.343 ,0.000 ,0.825 ,0.000 ,
1 ,0.345 ,1.000 ,0.190 ,0.193 ,0.043 ,0.000 ,0.000 ,0.127 ,0.352 ,0.340 ,0.709 ,0.031 ,0.000 ,0.000 ,0.710 ,0.032 ,0.197 ,0.369 ,0.363 ,0.694 ,0.000 ,0.371 ,0.000 ,
2 ,0.518 ,0.190 ,1.000 ,0.181 ,0.000 ,0.000 ,0.000 ,0.000 ,0.526 ,0.509 ,0.191 ,0.000 ,0.000 ,0.000 ,0.202 ,0.000 ,0.000 ,0.594 ,0.620 ,0.188 ,0.000 ,0.551 ,0.000 ,
3 ,0.178 ,0.193 ,0.181 ,1.000 ,0.162 ,0.016 ,0.011 ,0.006 ,0.181 ,0.172 ,0.200 ,0.006 ,0.054 ,0.005 ,0.230 ,0.099 ,0.023 ,0.179 ,0.174 ,0.234 ,0.000 ,0.184 ,0.005 ,
4 ,0.001 ,0.043 ,0.000 ,0.162 ,1.000 ,0.165 ,0.049 ,0.000 ,0.001 ,0.001 ,0.044 ,0.000 ,0.356 ,0.077 ,0.067 ,0.046 ,0.000 ,0.002 ,0.002 ,0.054 ,0.018 ,0.001 ,0.069 ,
5 ,0.000 ,0.000 ,0.000 ,0.016 ,0.165 ,1.000 ,0.272 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.405 ,0.105 ,0.009 ,0.003 ,0.000 ,0.000 ,0.000 ,0.000 ,0.075 ,0.000 ,0.059 ,
6 ,0.000 ,0.000 ,0.000 ,0.011 ,0.049 ,0.272 ,1.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.113 ,0.024 ,0.009 ,0.004 ,0.000 ,0.000 ,0.000 ,0.000 ,0.544 ,0.000 ,0.000 ,
7 ,0.024 ,0.127 ,0.000 ,0.006 ,0.000 ,0.000 ,0.000 ,1.000 ,0.024 ,0.024 ,0.029 ,0.000 ,0.000 ,0.000 ,0.027 ,0.000 ,0.469 ,0.024 ,0.024 ,0.029 ,0.000 ,0.025 ,0.000 ,
8 ,0.879 ,0.352 ,0.526 ,0.181 ,0.001 ,0.000 ,0.000 ,0.024 ,1.000 ,0.803 ,0.350 ,0.030 ,0.000 ,0.000 ,0.363 ,0.032 ,0.041 ,0.809 ,0.780 ,0.352 ,0.000 ,0.869 ,0.000 ,
9 ,0.845 ,0.340 ,0.509 ,0.172 ,0.001 ,0.000 ,0.000 ,0.024 ,0.803 ,1.000 ,0.338 ,0.030 ,0.000 ,0.000 ,0.351 ,0.032 ,0.036 ,0.759 ,0.743 ,0.339 ,0.000 ,0.797 ,0.000 ,
10 ,0.343 ,0.709 ,0.191 ,0.200 ,0.044 ,0.000 ,0.000 ,0.029 ,0.350 ,0.338 ,1.000 ,0.164 ,0.000 ,0.000 ,0.723 ,0.034 ,0.051 ,0.368 ,0.362 ,0.695 ,0.000 ,0.369 ,0.000 ,
11 ,0.030 ,0.031 ,0.000 ,0.006 ,0.000 ,0.000 ,0.000 ,0.000 ,0.030 ,0.030 ,0.164 ,1.000 ,0.000 ,0.000 ,0.032 ,0.000 ,0.000 ,0.029 ,0.029 ,0.034 ,0.000 ,0.030 ,0.000 ,
12 ,0.000 ,0.000 ,0.000 ,0.054 ,0.356 ,0.405 ,0.113 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,1.000 ,0.120 ,0.010 ,0.004 ,0.000 ,0.000 ,0.000 ,0.001 ,0.054 ,0.000 ,0.066 ,
13 ,0.000 ,0.000 ,0.000 ,0.005 ,0.077 ,0.105 ,0.024 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.120 ,1.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.839 ,
14 ,0.356 ,0.710 ,0.202 ,0.230 ,0.067 ,0.009 ,0.009 ,0.027 ,0.363 ,0.351 ,0.723 ,0.032 ,0.010 ,0.000 ,1.000 ,0.128 ,0.048 ,0.383 ,0.376 ,0.742 ,0.000 ,0.383 ,0.000 ,
15 ,0.032 ,0.032 ,0.000 ,0.099 ,0.046 ,0.003 ,0.004 ,0.000 ,0.032 ,0.032 ,0.034 ,0.000 ,0.004 ,0.000 ,0.128 ,1.000 ,0.000 ,0.032 ,0.031 ,0.038 ,0.000 ,0.033 ,0.000 ,
16 ,0.040 ,0.197 ,0.000 ,0.023 ,0.000 ,0.000 ,0.000 ,0.469 ,0.041 ,0.036 ,0.051 ,0.000 ,0.000 ,0.000 ,0.048 ,0.000 ,1.000 ,0.041 ,0.037 ,0.052 ,0.000 ,0.043 ,0.000 ,
17 ,0.780 ,0.369 ,0.594 ,0.179 ,0.002 ,0.000 ,0.000 ,0.024 ,0.809 ,0.759 ,0.368 ,0.029 ,0.000 ,0.000 ,0.383 ,0.032 ,0.041 ,1.000 ,0.944 ,0.376 ,0.000 ,0.899 ,0.000 ,
18 ,0.757 ,0.363 ,0.620 ,0.174 ,0.002 ,0.000 ,0.000 ,0.024 ,0.780 ,0.743 ,0.362 ,0.029 ,0.000 ,0.000 ,0.376 ,0.031 ,0.037 ,0.944 ,1.000 ,0.369 ,0.000 ,0.849 ,0.000 ,
19 ,0.343 ,0.694 ,0.188 ,0.234 ,0.054 ,0.000 ,0.000 ,0.029 ,0.352 ,0.339 ,0.695 ,0.034 ,0.001 ,0.000 ,0.742 ,0.038 ,0.052 ,0.376 ,0.369 ,1.000 ,0.000 ,0.374 ,0.000 ,
20 ,0.000 ,0.000 ,0.000 ,0.000 ,0.018 ,0.075 ,0.544 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.054 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,1.000 ,0.000 ,0.000 ,
21 ,0.825 ,0.371 ,0.551 ,0.184 ,0.001 ,0.000 ,0.000 ,0.025 ,0.869 ,0.797 ,0.369 ,0.030 ,0.000 ,0.000 ,0.383 ,0.033 ,0.043 ,0.899 ,0.849 ,0.374 ,0.000 ,1.000 ,0.000 ,
22 ,0.000 ,0.000 ,0.000 ,0.005 ,0.069 ,0.059 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.066 ,0.839 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,1.000 ,

 score_inter_sum_ang: 
 ,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22
0 ,1.000 ,0.360 ,0.540 ,0.201 ,0.001 ,0.000 ,0.000 ,0.025 ,0.803 ,0.687 ,0.399 ,0.044 ,0.000 ,0.000 ,0.361 ,0.064 ,0.054 ,0.709 ,0.687 ,0.189 ,0.000 ,0.767 ,0.000 ,
1 ,0.360 ,1.000 ,0.102 ,0.438 ,0.075 ,0.000 ,0.000 ,0.287 ,0.363 ,0.308 ,0.810 ,0.057 ,0.000 ,0.000 ,0.767 ,0.073 ,0.558 ,0.361 ,0.362 ,0.754 ,0.000 ,0.365 ,0.000 ,
2 ,0.540 ,0.102 ,1.000 ,0.010 ,0.000 ,0.000 ,0.000 ,0.000 ,0.557 ,0.431 ,0.107 ,0.000 ,0.000 ,0.000 ,0.136 ,0.000 ,0.000 ,0.683 ,0.718 ,0.283 ,0.000 ,0.637 ,0.000 ,
3 ,0.201 ,0.438 ,0.010 ,1.000 ,0.625 ,0.066 ,0.041 ,0.006 ,0.207 ,0.139 ,0.446 ,0.014 ,0.124 ,0.005 ,0.530 ,0.156 ,0.044 ,0.180 ,0.116 ,0.487 ,0.000 ,0.261 ,0.016 ,
4 ,0.001 ,0.075 ,0.000 ,0.625 ,1.000 ,0.231 ,0.093 ,0.000 ,0.001 ,0.001 ,0.088 ,0.000 ,0.497 ,0.129 ,0.260 ,0.122 ,0.000 ,0.003 ,0.003 ,0.129 ,0.018 ,0.002 ,0.066 ,
5 ,0.000 ,0.000 ,0.000 ,0.066 ,0.231 ,1.000 ,0.355 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.474 ,0.202 ,0.024 ,0.004 ,0.000 ,0.000 ,0.000 ,0.000 ,0.097 ,0.000 ,0.069 ,
6 ,0.000 ,0.000 ,0.000 ,0.041 ,0.093 ,0.355 ,1.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.138 ,0.049 ,0.019 ,0.004 ,0.000 ,0.000 ,0.000 ,0.000 ,0.862 ,0.000 ,0.000 ,
7 ,0.025 ,0.287 ,0.000 ,0.006 ,0.000 ,0.000 ,0.000 ,1.000 ,0.025 ,0.028 ,0.040 ,0.000 ,0.000 ,0.000 ,0.031 ,0.000 ,0.443 ,0.025 ,0.026 ,0.028 ,0.000 ,0.025 ,0.000 ,
8 ,0.803 ,0.363 ,0.557 ,0.207 ,0.001 ,0.000 ,0.000 ,0.025 ,1.000 ,0.639 ,0.400 ,0.044 ,0.000 ,0.000 ,0.365 ,0.064 ,0.055 ,0.728 ,0.704 ,0.247 ,0.000 ,0.799 ,0.000 ,
9 ,0.687 ,0.308 ,0.431 ,0.139 ,0.001 ,0.000 ,0.000 ,0.028 ,0.639 ,1.000 ,0.365 ,0.049 ,0.000 ,0.000 ,0.318 ,0.072 ,0.056 ,0.620 ,0.600 ,0.121 ,0.000 ,0.680 ,0.000 ,
10 ,0.399 ,0.810 ,0.107 ,0.446 ,0.088 ,0.000 ,0.000 ,0.040 ,0.400 ,0.365 ,1.000 ,0.338 ,0.000 ,0.000 ,0.851 ,0.100 ,0.107 ,0.398 ,0.411 ,0.820 ,0.000 ,0.400 ,0.000 ,
11 ,0.044 ,0.057 ,0.000 ,0.014 ,0.000 ,0.000 ,0.000 ,0.000 ,0.044 ,0.049 ,0.338 ,1.000 ,0.000 ,0.000 ,0.066 ,0.000 ,0.000 ,0.044 ,0.045 ,0.049 ,0.000 ,0.044 ,0.000 ,
12 ,0.000 ,0.000 ,0.000 ,0.124 ,0.497 ,0.474 ,0.138 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,1.000 ,0.206 ,0.025 ,0.005 ,0.000 ,0.000 ,0.000 ,0.002 ,0.055 ,0.000 ,0.080 ,
13 ,0.000 ,0.000 ,0.000 ,0.005 ,0.129 ,0.202 ,0.049 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.206 ,1.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.943 ,
14 ,0.361 ,0.767 ,0.136 ,0.530 ,0.260 ,0.024 ,0.019 ,0.031 ,0.365 ,0.318 ,0.851 ,0.066 ,0.025 ,0.000 ,1.000 ,0.374 ,0.084 ,0.372 ,0.389 ,0.818 ,0.000 ,0.369 ,0.000 ,
15 ,0.064 ,0.073 ,0.000 ,0.156 ,0.122 ,0.004 ,0.004 ,0.000 ,0.064 ,0.072 ,0.100 ,0.000 ,0.005 ,0.000 ,0.374 ,1.000 ,0.000 ,0.066 ,0.067 ,0.090 ,0.000 ,0.065 ,0.000 ,
16 ,0.054 ,0.558 ,0.000 ,0.044 ,0.000 ,0.000 ,0.000 ,0.443 ,0.055 ,0.056 ,0.107 ,0.000 ,0.000 ,0.000 ,0.084 ,0.000 ,1.000 ,0.056 ,0.052 ,0.075 ,0.000 ,0.056 ,0.000 ,
17 ,0.709 ,0.361 ,0.683 ,0.180 ,0.003 ,0.000 ,0.000 ,0.025 ,0.728 ,0.620 ,0.398 ,0.044 ,0.000 ,0.000 ,0.372 ,0.066 ,0.056 ,1.000 ,0.956 ,0.337 ,0.000 ,0.852 ,0.000 ,
18 ,0.687 ,0.362 ,0.718 ,0.116 ,0.003 ,0.000 ,0.000 ,0.026 ,0.704 ,0.600 ,0.411 ,0.045 ,0.000 ,0.000 ,0.389 ,0.067 ,0.052 ,0.956 ,1.000 ,0.374 ,0.000 ,0.802 ,0.000 ,
19 ,0.189 ,0.754 ,0.283 ,0.487 ,0.129 ,0.000 ,0.000 ,0.028 ,0.247 ,0.121 ,0.820 ,0.049 ,0.002 ,0.000 ,0.818 ,0.090 ,0.075 ,0.337 ,0.374 ,1.000 ,0.000 ,0.294 ,0.000 ,
20 ,0.000 ,0.000 ,0.000 ,0.000 ,0.018 ,0.097 ,0.862 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.055 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,1.000 ,0.000 ,0.000 ,
